iter	Passed	Remaining
1672	12842	370979
1673	12849	370959
1674	12857	370957
1675	12865	370948
1676	12872	370935
1677	12880	370921
1678	12888	370920
1679	12896	370922
1680	12903	370906
1681	12911	370893
1682	12918	370886
1683	12926	370874
1684	12934	370871
1685	12941	370855
1686	12948	370837
1687	12956	370828
1688	12963	370813
1689	12971	370806
1690	12979	370799
1691	12987	370798
1692	12994	370782
1693	13002	370791
1694	13010	370783
1695	13018	370774
1696	13026	370771
1697	13033	370762
1698	13041	370756
1699	13049	370750
1700	13057	370759
1701	13064	370747
1702	13072	370740
1703	13079	370722
1704	13087	370711
1705	13095	370708
1706	13102	370696
1707	13110	370691
1708	13118	370694
1709	13126	370682
1710	13134	370683
1711	13142	370690
1712	13150	370694
1713	13158	370694
1714	13166	370685
1715	13173	370675
1716	13181	370669
1717	13189	370686
1718	13197	370678
1719	13205	370669
1720	13213	370668
1721	13220	370662
1722	13228	370665
1723	13236	370656
1724	13244	370647
1725	13251	370633
1726	13259	370624
1727	13267	370618
1728	13274	370606
1729	13281	370585
1730	13289	370573
1731	13296	370556
1732	13304	370544
1733	13311	370528
1734	13318	370509
1735	13325	370485
1736	13333	370462
1737	13339	370433
1738	13347	370416
1739	13354	370398
1740	13362	370388
1741	13369	370368
1742	13376	370352
1743	13383	370330
1744	13391	370318
1745	13399	370307
1746	13406	370303
1747	13414	370282
1748	13421	370260
1749	13428	370244
1750	13435	370225
1751	13443	370213
1752	13451	370207
1753	13458	370188
1754	13465	370172
1755	13473	370154
1756	13480	370141
1757	13487	370121
1758	13495	370114
1759	13502	370095
1760	13510	370080
1761	13517	370065
1762	13524	370051
1763	13533	370058
1764	13540	370046
1765	13548	370041
1766	13555	370027
1767	13563	370018
1768	13570	369999
1769	13578	369983
1770	13585	369972
1771	13592	369953
1772	13600	369939
1773	13608	369939
1774	13616	369941
1775	13624	369940
1776	13631	369926
1777	13639	369925
1778	13646	369910
1779	13654	369896
1780	13662	369888
1781	13669	369870
1782	13676	369852
1783	13684	369846
1784	13691	369827
1785	13699	369815
1786	13706	369811
1787	13714	369798
1788	13721	369787
1789	13729	369775
1790	13736	369761
1791	13744	369755
1792	13752	369743
1793	13760	369740
1794	13767	369733
1795	13775	369717
1796	13782	369714
1797	13790	369716
1798	13798	369694
1799	13805	369686
1800	13813	369676
1801	13820	369664
1802	13828	369650
1803	13835	369643
1804	13843	369631
1805	13850	369620
1806	13858	369603
1807	13866	369598
1808	13873	369583
1809	13880	369571
1810	13888	369561
1811	13896	369555
1812	13903	369548
1813	13911	369526
1814	13919	369528
1815	13926	369518
1816	13934	369508
1817	13941	369500
1818	13949	369492
1819	13957	369500
1820	13965	369500
1821	13973	369501
1822	13981	369492
1823	13988	369480
1824	13996	369474
1825	14004	369470
1826	14012	369470
1827	14019	369455
1828	14027	369441
1829	14034	369421
1830	14042	369417
1831	14049	369405
1832	14057	369386
1833	14064	369369
1834	14072	369371
1835	14080	369372
1836	14088	369371
1837	14095	369360
1838	14103	369343
1839	14110	369337
1840	14118	369326
1841	14125	369313
1842	14133	369299
1843	14140	369288
1844	14148	369289
1845	14156	369276
1846	14163	369263
1847	14171	369258
1848	14179	369247
1849	14187	369247
1850	14194	369231
1851	14201	369215
1852	14209	369210
1853	14216	369195
1854	14224	369190
1855	14232	369179
1856	14240	369180
1857	14248	369180
1858	14255	369168
1859	14263	369163
1860	14270	369151
1861	14278	369145
1862	14286	369133
1863	14293	369120
1864	14300	369098
1865	14308	369084
1866	14315	369077
1867	14323	369071
1868	14331	369058
1869	14338	369056
1870	14346	369046
1871	14354	369053
1872	14362	369039
1873	14369	369018
1874	14376	369001
1875	14384	368992
1876	14391	368980
1877	14398	368959
1878	14406	368953
1879	14414	368948
1880	14422	368939
1881	14429	368921
1882	14436	368902
1883	14444	368895
1884	14452	368893
1885	14459	368876
1886	14466	368859
1887	14474	368854
1888	14481	368838
1889	14489	368819
1890	14496	368801
1891	14503	368788
1892	14511	368781
1893	14519	368771
1894	14526	368758
1895	14533	368744
1896	14541	368728
1897	14548	368710
1898	14556	368703
1899	14563	368687
1900	14571	368675
1901	14578	368666
1902	14585	368650
1903	14593	368635
1904	14601	368629
1905	14608	368623
1906	14616	368610
1907	14623	368593
1908	14630	368579
1909	14638	368577
1910	14646	368564
1911	14653	368544
1912	14661	368544
1913	14669	368543
1914	14677	368538
1915	14684	368520
1916	14691	368500
1917	14698	368484
1918	14706	368476
1919	14714	368468
1920	14721	368454
1921	14729	368447
1922	14736	368438
1923	14744	368437
1924	14752	368429
1925	14760	368429
1926	14767	368409
1927	14774	368391
1928	14782	368375
1929	14789	368357
1930	14797	368349
1931	14804	368335
1932	14812	368334
1933	14820	368327
1934	14827	368314
1935	14834	368297
1936	14842	368284
1937	14849	368273
1938	14857	368257
1939	14864	368245
1940	14872	368243
1941	14880	368237
1942	14887	368225
1943	14895	368213
1944	14903	368212
1945	14911	368214
1946	14918	368203
1947	14926	368198
1948	14934	368199
1949	14942	368193
1950	14949	368181
1951	14957	368174
1952	14964	368160
1953	14972	368147
1954	14980	368149
1955	14988	368143
1956	14995	368136
1957	15003	368123
1958	15010	368116
1959	15018	368109
1960	15026	368098
1961	15033	368087
1962	15041	368074
1963	15049	368075
1964	15056	368067
1965	15064	368053
1966	15072	368058
1967	15079	368035
1968	15087	368034
1969	15094	368025
1970	15103	368028
1971	15110	368015
1972	15117	368003
1973	15125	367986
1974	15133	367985
1975	15140	367968
1976	15148	367966
1977	15155	367955
1978	15163	367956
1979	15171	367944
1980	15179	367943
1981	15186	367930
1982	15194	367922
1983	15201	367907
1984	15209	367897
1985	15216	367881
1986	15224	367868
1987	15231	367858
1988	15239	367847
1989	15246	367832
1990	15253	367818
1991	15261	367807
1992	15269	367802
1993	15276	367785
1994	15284	367783
1995	15292	367782
1996	15299	367772
1997	15307	367762
1998	15314	367745
1999	15322	367734
2000	15329	367721
2001	15337	367723
2002	15345	367716
2003	15353	367712
2004	15361	367722
2005	15369	367715
2006	15377	367711
2007	15384	367705
2008	15393	367708
2009	15401	367712
2010	15408	367702
2011	15416	367686
2012	15423	367685
2013	15431	367677
2014	15439	367669
2015	15446	367659
2016	15454	367659
2017	15462	367652
2018	15470	367644
2019	15477	367635
2020	15485	367619
2021	15492	367600
2022	15499	367588
2023	15507	367585
2024	15515	367579
2025	15523	367579
2026	15530	367564
2027	15537	367547
2028	15545	367547
2029	15553	367540
2030	15561	367535
2031	15569	367539
2032	15576	367525
2033	15585	367527
2034	15592	367516
2035	15600	367507
2036	15607	367499
2037	15615	367488
2038	15623	367487
2039	15630	367469
2040	15637	367454
2041	15645	367454
2042	15653	367444
2043	15661	367439
2044	15668	367429
2045	15676	367420
2046	15683	367412
2047	15691	367409
2048	15700	367416
2049	15707	367404
2050	15715	367394
2051	15722	367380
2052	15730	367377
2053	15738	367383
2054	15745	367364
2055	15753	367349
2056	15760	367340
2057	15768	367334
2058	15776	367328
2059	15783	367311
2060	15791	367302
2061	15798	367293
2062	15806	367280
2063	15814	367278
2064	15821	367272
2065	15829	367276
2066	15837	367272
2067	15845	367269
2068	15853	367265
2069	15860	367250
2070	15868	367251
2071	15876	367245
2072	15884	367248
2073	15892	367234
2074	15899	367222
2075	15907	367211
2076	15914	367201
2077	15921	367184
2078	15929	367171
2079	15936	367163
2080	15944	367155
2081	15952	367146
2082	15959	367134
2083	15967	367133
2084	15974	367113
2085	15982	367113
2086	15990	367100
2087	15997	367085
2088	16004	367070
2089	16012	367072
2090	16020	367057
2091	16027	367043
2092	16035	367039
2093	16043	367043
2094	16051	367043
2095	16059	367036
2096	16067	367032
2097	16074	367027
2098	16082	367022
2099	16090	367010
2100	16097	367004
2101	16105	366998
2102	16113	366983
2103	16120	366976
2104	16128	366963
2105	16136	366964
2106	16143	366952
2107	16151	366950
2108	16159	366950
2109	16167	366944
2110	16175	366937
2111	16182	366936
2112	16190	366924
2113	16198	366915
2114	16205	366909
2115	16213	366908
2116	16221	366903
2117	16229	366901
2118	16236	366887
2119	16244	366878
2120	16251	366864
2121	16259	366860
2122	16267	366867
2123	16275	366857
2124	16282	366841
2125	16290	366830
2126	16297	366814
2127	16305	366803
2128	16312	366792
2129	16320	366787
2130	16327	366765
2131	16335	366762
2132	16343	366756
2133	16350	366738
2134	16357	366720
2135	16365	366712
2136	16372	366700
2137	16380	366692
2138	16387	366686
2139	16395	366679
2140	16403	366679
2141	16411	366671
2142	16418	366659
2143	16426	366656
2144	16434	366653
2145	16442	366648
2146	16450	366648
2147	16457	366637
2148	16465	366622
2149	16472	366602
2150	16479	366593
2151	16487	366587
2152	16495	366576
2153	16502	366562
2154	16510	366552
2155	16517	366541
2156	16524	366529
2157	16532	366510
2158	16539	366496
2159	16546	366485
2160	16554	366477
2161	16562	366463
2162	16569	366462
2163	16577	366445
2164	16584	366432
2165	16592	366420
2166	16599	366411
2167	16607	366404
2168	16614	366393
2169	16622	366377
2170	16629	366361
2171	16636	366350
2172	16644	366337
2173	16652	366336
2174	16660	366329
2175	16667	366324
2176	16675	366310
2177	16682	366297
2178	16690	366286
2179	16697	366276
2180	16705	366268
2181	16712	366257
2182	16720	366255
2183	16728	366240
2184	16735	366238
2185	16743	366232
2186	16751	366235
2187	16759	366228
2188	16767	366223
2189	16775	366225
2190	16783	366220
2191	16790	366209
2192	16798	366210
2193	16806	366202
2194	16814	366196
2195	16821	366184
2196	16829	366177
2197	16836	366167
2198	16844	366164
2199	16852	366165
2200	16860	366167
2201	16868	366160
2202	16876	366153
2203	16884	366147
2204	16891	366136
2205	16899	366131
2206	16907	366126
2207	16914	366114
2208	16922	366104
2209	16930	366107
2210	16938	366102
2211	16946	366101
2212	16954	366103
2213	16962	366100
2214	16969	366093
2215	16977	366085
2216	16984	366066
2217	16992	366059
2218	16999	366054
2219	17007	366045
2220	17015	366048
2221	17023	366050
2222	17031	366053
2223	17039	366047
2224	17047	366039
2225	17054	366030
2226	17062	366029
2227	17070	366020
2228	17078	366019
2229	17086	366012
2230	17094	366011
2231	17102	366011
2232	17110	366013
2233	17118	366013
2234	17125	366002
2235	17133	365996
2236	17141	365984
2237	17148	365976
2238	17156	365971
2239	17163	365957
2240	17171	365953
2241	17179	365939
2242	17186	365927
2243	17194	365919
2244	17201	365910
2245	17209	365902
2246	17216	365892
